139540;Vännäs;2.0;63.9187;19.6986;1951-01-01 00:00:00;1976-08-31 23:59:59;87.0
139570;Balsjö;2.0;63.925;19.0611;1945-01-01 00:00:00;1948-06-30 23:59:59;195.0
140200;Sydostbrotten Aut;2.0;63.3806;20.0993;1981-02-01 00:00:00;1993-06-10 23:59:59;24.0
140360;Holmögadd A;2.0;63.5949;20.7565;1951-01-01 00:00:00;2008-01-11 18:00:00;6.0
140460;Holmön A;2.0;63.8082;20.8692;2005-05-01 00:00:00;2016-10-01 10:00:00;6.0
140480;Umeå Flygplats;2.0;63.794700000000006;20.291800000000002;1962-01-01 00:00:00;1964-12-31 23:59:59;7.0
140490;Röbäcksdalen;2.0;63.8129;20.2397;1962-01-01 00:00:00;1987-06-30 23:59:59;10.0
140500;Umeå;2.0;63.8302;20.2901;1962-09-01 00:00:00;1979-09-30 23:59:59;10.0
142030;Björkede;2.0;64.0432;12.9414;1965-01-01 00:00:00;1980-05-31 23:59:59;451.0
143440;Jormlien;2.0;64.73060000000001;13.986;1980-11-01 00:00:00;2016-08-31 23:59:59;360.0
144160;Munsvattnet;2.0;64.2734;14.451;1961-01-01 00:00:00;1997-04-30 23:59:59;520.0
144300;Gäddede;2.0;64.5059;14.1465;1976-05-22 00:00:00;1982-02-28 23:59:59;318.0
144310;Gäddede A;2.0;64.5057;14.2238;2008-01-01 00:00:00;2016-10-01 10:00:00;550.0
144650;Ankarvattnet;2.0;64.8666;14.25;1965-01-01 00:00:00;1966-01-31 23:59:59;460.0
145130;Gubbhögen A;2.0;64.2182;15.5561;1995-12-15 00:00:00;2016-10-01 10:00:00;310.0
145260;Norråker;2.0;64.4309;15.6332;1975-08-01 00:00:00;1995-11-30 23:59:59;344.0
145280;Korsselbränna;2.0;64.4571;15.5423;1961-01-01 00:00:00;1975-12-31 23:59:59;178.0
145340;Högland;2.0;64.5666;15.9166;1951-01-01 00:00:00;1975-06-30 23:59:59;401.0
145450;Brännåkersfjället V;2.0;64.7507;15.8307;1996-04-01 00:00:00;1997-03-31 23:59:59;630.0
145580;Saxnäs V;2.0;64.96782;15.37907;1998-10-01 00:00:00;2016-10-01 10:00:00;542.0
146050;Hoting A;2.0;64.0885;16.2388;1996-02-01 00:00:00;2016-10-01 10:00:00;241.0
146070;Hoting;2.0;64.1236;16.2149;1969-12-01 00:00:00;1997-09-30 23:59:59;240.0
146350;Vilhelmina A;2.0;64.5809;16.8421;1995-10-01 00:00:00;2016-10-01 10:00:00;348.0
146380;Laxbäcken;2.0;64.6389;16.4142;1961-01-01 00:00:00;2016-08-31 23:59:59;345.0
147090;Åsele A;2.0;64.1661;17.3188;1995-12-15 00:00:00;2016-10-01 10:00:00;307.0
147100;Åsele;2.0;64.159;17.3494;1992-01-01 00:00:00;2016-08-31 23:59:59;310.0
147270;Idvattnet;2.0;64.4542;17.0794;1982-10-01 00:00:00;1996-01-31 23:59:59;352.0
147420;Risträsk V;2.0;64.73431;17.40337;1996-03-01 00:00:00;2016-10-01 10:00:00;598.0
147460;Ulvoberg;2.0;64.7627;17.2165;1961-01-01 00:00:00;2005-01-31 23:59:59;520.0
147560;Gunnarn A;2.0;65.0106;17.7034;2008-11-01 00:00:00;2016-10-01 10:00:00;251.0
147570;Gunnarn;2.0;65.0074;17.7085;2003-08-01 00:00:00;2013-04-13 05:59:59;280.0
148040;Fredrika A;2.0;64.0753;18.3656;1996-01-01 00:00:00;2016-10-01 10:00:00;327.0
148050;Fredrika;2.0;64.0763;18.419;1980-07-01 00:00:00;1995-12-31 23:59:59;300.0
148300;Kroksjö;2.0;64.503;17.9972;1969-09-01 00:00:00;1989-01-31 23:59:59;520.0
148330;Lycksele A;2.0;64.5492;18.7169;1995-12-15 00:00:00;2016-10-01 10:00:00;210.0
148350;Lycksele;2.0;64.5871;18.6587;1962-02-01 00:00:00;1995-10-31 23:59:59;234.0
149120;Vindeln-Sunnansjönäs;2.0;64.1973;19.7243;1989-03-01 00:00:00;2000-05-09 23:59:59;177.0
